Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
defense response to Gram-positive bacterium (GO:0050830)	1/70	0.6225883606507104	0.6939774907192893	0	0	1.035836627140975	0.4908516082180359	TNFRSF14
establishment of protein localization to membrane (GO:0090150)	1/70	0.6225883606507104	0.6939774907192893	0	0	1.035836627140975	0.4908516082180359	RAB3GAP1
fatty acid catabolic process (GO:0009062)	1/70	0.6225883606507104	0.6939774907192893	0	0	1.035836627140975	0.4908516082180359	MMUT
kidney development (GO:0001822)	1/70	0.6225883606507104	0.6939774907192893	0	0	1.035836627140975	0.4908516082180359	PKD1
wound healing (GO:0042060)	1/70	0.6225883606507104	0.6939774907192893	0	0	1.035836627140975	0.4908516082180359	EVPL
positive regulation of cell-substrate adhesion (GO:0010811)	1/70	0.6225883606507104	0.6939774907192893	0	0	1.035836627140975	0.4908516082180359	CCR7
protein tetramerization (GO:0051262)	1/71	0.6278149162540476	0.6968594653372752	0	0	1.0209870129870129	0.4752795370912617	PKD1
cellular response to BMP stimulus (GO:0071773)	1/71	0.6278149162540476	0.6968594653372752	0	0	1.0209870129870129	0.4752795370912617	RGMB
fatty acid biosynthetic process (GO:0006633)	1/71	0.6278149162540476	0.6968594653372752	0	0	1.0209870129870129	0.4752795370912617	ALOX5
myeloid leukocyte differentiation (GO:0002573)	1/71	0.6278149162540476	0.6968594653372752	0	0	1.0209870129870129	0.4752795370912617	CCR7
negative regulation of neuron apoptotic process (GO:0043524)	1/71	0.6278149162540476	0.6968594653372752	0	0	1.0209870129870129	0.4752795370912617	NONO
phosphatidylinositol-mediated signaling (GO:0048015)	1/71	0.6278149162540476	0.6968594653372752	0	0	1.0209870129870129	0.4752795370912617	OGT
positive regulation of cellular protein localization (GO:1903829)	1/71	0.6278149162540476	0.6968594653372752	0	0	1.0209870129870129	0.4752795370912617	GAS8
positive regulation of protein kinase activity (GO:0045860)	2/154	0.6299022108108557	0.6987563864069973	0	0	0.9398770649250865	0.43440243157752434	CCR7;PAK2
cilium assembly (GO:0060271)	4/314	0.6323041861146625	0.7008959176859784	0	0	0.9209677419354839	0.4221575160947877	CEP131;CEP192;PKD1;GAS8
extrinsic apoptotic signaling pathway (GO:0097191)	1/72	0.6329693506768879	0.7008959176859784	0	0	1.0065556978233035	0.46033141593165716	CASP2
positive regulation of protein secretion (GO:0050714)	1/72	0.6329693506768879	0.7008959176859784	0	0	1.0065556978233035	0.46033141593165716	NLGN2
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	2/155	0.6334136668016012	0.7009676708103998	0	0	0.933686369925099	0.4263506713256612	FER;MAP3K7
regulation of hydrolase activity (GO:0051336)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	RAB3GAP1
chromatin assembly (GO:0031497)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	CTCF
defense response to Gram-negative bacterium (GO:0050829)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	TNFRSF14
endoplasmic reticulum organization (GO:0007029)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	TRAM2
regulation of Rho protein signal transduction (GO:0035023)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	NET1
response to molecule of bacterial origin (GO:0002237)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	FER
negative regulation of cell adhesion (GO:0007162)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	ARHGDIG
neurotransmitter transport (GO:0006836)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	SNAP25
positive regulation of JNK cascade (GO:0046330)	1/73	0.6380526553882908	0.7023142160322843	0	0	0.9925252525252525	0.4459758054131823	CCR7
regulation of ERK1 and ERK2 cascade (GO:0070372)	3/238	0.6407796832261136	0.7048958159134198	0	0	0.9113397241056815	0.4056095965000837	MARCO;GLIPR2;CCR7
regulation of cytokine-mediated signaling pathway (GO:0001959)	1/74	0.6430658085428446	0.7061489586079869	0	0	0.978879202988792	0.43218320851652087	ELF1
regulation of stress fiber assembly (GO:0051492)	1/74	0.6430658085428446	0.7061489586079869	0	0	0.978879202988792	0.43218320851652087	PAK2
sphingolipid biosynthetic process (GO:0030148)	1/74	0.6430658085428446	0.7061489586079869	0	0	0.978879202988792	0.43218320851652087	SPHK2
axonogenesis (GO:0007409)	3/240	0.6463748141483763	0.7093608328770356	0	0	0.9035563592525618	0.39429007110099357	PSPN;SIAH1;DOCK7
integrin-mediated signaling pathway (GO:0007229)	1/75	0.6480097747747742	0.7103110112813104	0	0	0.9656019656019657	0.41892592825150243	COL16A1
positive regulation of T cell activation (GO:0050870)	1/75	0.6480097747747742	0.7103110112813104	0	0	0.9656019656019657	0.41892592825150243	CCR7
regulation of BMP signaling pathway (GO:0030510)	1/76	0.6528855055393624	0.7122737913356187	0	0	0.9526787878787879	0.40617793669249314	CHRD
cell morphogenesis involved in neuron differentiation (GO:0048667)	1/76	0.6528855055393624	0.7122737913356187	0	0	0.9526787878787879	0.40617793669249314	DOCK7
cellular response to hormone stimulus (GO:0032870)	1/76	0.6528855055393624	0.7122737913356187	0	0	0.9526787878787879	0.40617793669249314	NSMF
establishment of protein localization to organelle (GO:0072594)	1/76	0.6528855055393624	0.7122737913356187	0	0	0.9526787878787879	0.40617793669249314	NUP153
phospholipid metabolic process (GO:0006644)	1/76	0.6528855055393624	0.7122737913356187	0	0	0.9526787878787879	0.40617793669249314	PGP
positive regulation of growth (GO:0045927)	1/76	0.6528855055393624	0.7122737913356187	0	0	0.9526787878787879	0.40617793669249314	INO80
positive regulation of interleukin-6 production (GO:0032755)	1/76	0.6528855055393624	0.7122737913356187	0	0	0.9526787878787879	0.40617793669249314	SPHK2
protein import into nucleus (GO:0006606)	1/76	0.6528855055393624	0.7122737913356187	0	0	0.9526787878787879	0.40617793669249314	NUP153
positive regulation of protein kinase B signaling (GO:0051897)	2/161	0.6539382257833065	0.713001123389473	0	0	0.8981774778496993	0.3814940467672567	F10;CCR7
cellular response to cytokine stimulus (GO:0071345)	6/482	0.6570349562645811	0.7154067759671128	0	0	0.8985994397759104	0.3774279898449956	FER;OAS1;ALOX5;ZC3H12A;RC3H1;CCR7
cholesterol metabolic process (GO:0008203)	1/77	0.6576939391403127	0.7154067759671128	0	0	0.9400956937799043	0.39391475550064686	MVD
import into nucleus (GO:0051170)	1/77	0.6576939391403127	0.7154067759671128	0	0	0.9400956937799043	0.39391475550064686	NUP153
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/77	0.6576939391403127	0.7154067759671128	0	0	0.9400956937799043	0.39391475550064686	ZC3H12A
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	5/404	0.6581954778132607	0.7155309284997602	0	0	0.8936085601457519	0.37375474083508664	FER;POLR2B;PAK2;POLR2K;ATP6V1B1
protein modification process (GO:0036211)	1/78	0.6624360011205465	0.7192941176188414	0	0	0.9278394332939788	0.38211334586382606	UBA3
negative regulation of apoptotic signaling pathway (GO:2001234)	1/78	0.6624360011205465	0.7192941176188414	0	0	0.9278394332939788	0.38211334586382606	NOL3
heart development (GO:0007507)	2/164	0.663853221007748	0.7204094589901943	0	0	0.881409389925205	0.36110832073100585	TH;PKD1
regulation of neuron projection development (GO:0010975)	2/165	0.667107206786644	0.7218259990995606	0	0	0.8759571895571179	0.3545914263017685	NCS1;PAK2
axon development (GO:0061564)	1/79	0.667112604473714	0.7218259990995606	0	0	0.9158974358974359	0.3707520077325781	DOCK7
regulation of ion transport (GO:0043269)	1/79	0.667112604473714	0.7218259990995606	0	0	0.9158974358974359	0.3707520077325781	VAMP3
regulation of neuron differentiation (GO:0045664)	1/79	0.667112604473714	0.7218259990995606	0	0	0.9158974358974359	0.3707520077325781	DLL1
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/79	0.667112604473714	0.7218259990995606	0	0	0.9158974358974359	0.3707520077325781	ZC3H12A
regulation of NIK/NF-kappaB signaling (GO:1901222)	1/80	0.6717246493885429	0.7246935907830835	0	0	0.9042577675489067	0.35981028786043273	ZC3H12A
glycerophospholipid metabolic process (GO:0006650)	1/80	0.6717246493885429	0.7246935907830835	0	0	0.9042577675489067	0.35981028786043273	PGP
negative regulation of cell cycle (GO:0045786)	1/80	0.6717246493885429	0.7246935907830835	0	0	0.9042577675489067	0.35981028786043273	RUNX3
negative regulation of cellular response to growth factor stimulus (GO:0090288)	1/80	0.6717246493885429	0.7246935907830835	0	0	0.9042577675489067	0.35981028786043273	CHRD
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/80	0.6717246493885429	0.7246935907830835	0	0	0.9042577675489067	0.35981028786043273	NOL3
negative regulation of protein modification process (GO:0031400)	1/81	0.6762730239402456	0.7291747082414674	0	0	0.8929090909090909	0.34926889394289956	ZC3H12A
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	0.6807586039152849	0.7335829296566693	0	0	0.8818406285072952	0.33910961670249895	DGKQ
regulation of defense response (GO:0031347)	1/83	0.6851822531524042	0.7370597679513632	0	0	0.8710421286031043	0.3293152573990911	ALOX5
regulation of osteoblast differentiation (GO:0045667)	1/83	0.6851822531524042	0.7370597679513632	0	0	0.8710421286031043	0.3293152573990911	CHRD
long-chain fatty acid metabolic process (GO:0001676)	1/83	0.6851822531524042	0.7370597679513632	0	0	0.8710421286031043	0.3293152573990911	ALOX5
regulation of cytokinesis (GO:0032465)	1/84	0.6895448236307636	0.7408896388865738	0	0	0.8605038335158817	0.3198695612700501	PLK2
vascular transport (GO:0010232)	1/84	0.6895448236307636	0.7408896388865738	0	0	0.8605038335158817	0.3198695612700501	SLC4A3
organelle organization (GO:0006996)	5/420	0.6912112262434907	0.7422483342277485	0	0	0.858444849508736	0.3170321128111955	PTCD2;SAR1B;ZMYM4;DYM;RAB3GAP1
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	1/85	0.6938471556921841	0.7442135287824995	0	0	0.8502164502164502	0.3107571558918111	NBAS
negative regulation of defense response (GO:0031348)	1/85	0.6938471556921841	0.7442135287824995	0	0	0.8502164502164502	0.3107571558918111	ALOX5
neuron differentiation (GO:0030182)	2/174	0.6952607444963604	0.7452969211171084	0	0	0.8297402817857749	0.30158431608073677	WNT6;RUNX3
regulation of Ras protein signal transduction (GO:0046578)	1/86	0.6980900781387525	0.7461645684735392	0	0	0.8401711229946524	0.30196349435292896	OGT
transport across blood-brain barrier (GO:0150104)	1/86	0.6980900781387525	0.7461645684735392	0	0	0.8401711229946524	0.30196349435292896	SLC4A3
negative regulation of cellular amide metabolic process (GO:0034249)	1/86	0.6980900781387525	0.7461645684735392	0	0	0.8401711229946524	0.30196349435292896	ILF3
negative regulation of phosphorylation (GO:0042326)	1/86	0.6980900781387525	0.7461645684735392	0	0	0.8401711229946524	0.30196349435292896	ZC3H12A
positive regulation of endothelial cell migration (GO:0010595)	1/86	0.6980900781387525	0.7461645684735392	0	0	0.8401711229946524	0.30196349435292896	ZC3H12A
defense response to bacterium (GO:0042742)	2/176	0.7012441933887889	0.7491023858814883	0	0	0.8201191375115362	0.2910595458885703	OAS1;TNFRSF14
calcium ion transmembrane transport (GO:0070588)	1/87	0.7022744083141939	0.7493361248736662	0	0	0.8303594080338267	0.29347480269121895	PKD1
sodium ion transmembrane transport (GO:0035725)	1/87	0.7022744083141939	0.7493361248736662	0	0	0.8303594080338267	0.29347480269121895	HCN3
glycerophospholipid biosynthetic process (GO:0046474)	2/177	0.704199280754553	0.7509561614051151	0	0	0.8153910323253389	0.2859526559547207	MTMR1;DGKQ
regulation of immune response (GO:0050776)	2/179	0.7100366961208173	0.7548563160574947	0	0	0.8060950967050188	0.2760380970227375	HLA-C;ITGAL
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/89	0.7104705058815143	0.7548563160574947	0	0	0.8114049586776859	0.2773608077046106	IGBP1
regulation of endothelial cell migration (GO:0010594)	1/89	0.7104705058815143	0.7548563160574947	0	0	0.8114049586776859	0.2773608077046106	ZC3H12A
regulation of type I interferon production (GO:0032479)	1/89	0.7104705058815143	0.7548563160574947	0	0	0.8114049586776859	0.2773608077046106	POLR2K
second-messenger-mediated signaling (GO:0019932)	1/89	0.7104705058815143	0.7548563160574947	0	0	0.8114049586776859	0.2773608077046106	CCR7
protein import (GO:0017038)	1/89	0.7104705058815143	0.7548563160574947	0	0	0.8114049586776859	0.2773608077046106	NUP153
regulation of nucleic acid-templated transcription (GO:1903506)	5/430	0.7107174518808789	0.7548563160574947	0	0	0.8378120251790753	0.2860963214296434	NONO;ZNF219;ZNF217;RUNX3;ZNF146
regulation of protein phosphorylation (GO:0001932)	3/266	0.7134915654144076	0.7571151324736922	0	0	0.8131450298750679	0.27450529133465307	MARCO;FER;ZC3H12A
sodium ion transport (GO:0006814)	1/90	0.7144838526809126	0.7571151324736922	0	0	0.802247191011236	0.2697113991829336	HCN3
negative regulation of protein kinase activity (GO:0006469)	1/90	0.7144838526809126	0.7571151324736922	0	0	0.802247191011236	0.2697113991829336	PAK2
positive regulation of binding (GO:0051099)	1/90	0.7144838526809126	0.7571151324736922	0	0	0.802247191011236	0.2697113991829336	PKD1
positive regulation of transport (GO:0051050)	1/91	0.718441766452638	0.7608726735309762	0	0	0.7932929292929293	0.262318669154805	DLL1
regulation of endothelial cell proliferation (GO:0001936)	1/92	0.7223450100615378	0.7623835620478059	0	0	0.7845354645354645	0.2551720434737203	ALOX5
regulation of lipid metabolic process (GO:0019216)	1/92	0.7223450100615378	0.7623835620478059	0	0	0.7845354645354645	0.2551720434737203	MVD
T cell activation (GO:0042110)	1/92	0.7223450100615378	0.7623835620478059	0	0	0.7845354645354645	0.2551720434737203	CCR7
Wnt signaling pathway (GO:0016055)	1/92	0.7223450100615378	0.7623835620478059	0	0	0.7845354645354645	0.2551720434737203	WNT6
positive regulation of cellular component biogenesis (GO:0044089)	1/92	0.7223450100615378	0.7623835620478059	0	0	0.7845354645354645	0.2551720434737203	VCP
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/92	0.7223450100615378	0.7623835620478059	0	0	0.7845354645354645	0.2551720434737203	RNF111
regulation of heart contraction (GO:0008016)	1/93	0.726194335892865	0.7651345912117066	0	0	0.7759683794466403	0.24826147627029915	TH
visual perception (GO:0007601)	1/93	0.726194335892865	0.7651345912117066	0	0	0.7759683794466403	0.24826147627029915	TH
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/93	0.726194335892865	0.7651345912117066	0	0	0.7759683794466403	0.24826147627029915	DOCK7
negative regulation of cellular protein metabolic process (GO:0032269)	1/94	0.729990486183927	0.768257793721774	0	0	0.7675855327468231	0.24157741845833589	ILF3
negative regulation of MAPK cascade (GO:0043409)	1/94	0.729990486183927	0.768257793721774	0	0	0.7675855327468231	0.24157741845833589	IGBP1
inorganic cation transmembrane transport (GO:0098662)	3/274	0.7320609756729145	0.769559830431345	0	0	0.7888163497019586	0.2460250895989592	HCN3;PKD1;ATP6V1B1
positive regulation of MAPK cascade (GO:0043410)	3/274	0.7320609756729145	0.769559830431345	0	0	0.7888163497019586	0.2460250895989592	MARCO;GLIPR2;CCR7
sensory perception of light stimulus (GO:0050953)	1/95	0.733734192807103	0.7708800080288504	0	0	0.7593810444874275	0.23511078897433127	TH
calcium ion homeostasis (GO:0055074)	1/97	0.7410671529729546	0.7768167034852708	0	0	0.7434848484848485	0.2227956681694442	ATP6V1B1
regulation of MAP kinase activity (GO:0043405)	1/97	0.7410671529729546	0.7768167034852708	0	0	0.7434848484848485	0.2227956681694442	CDK12
glycosaminoglycan biosynthetic process (GO:0006024)	1/97	0.7410671529729546	0.7768167034852708	0	0	0.7434848484848485	0.2227956681694442	HAS1
positive regulation of cold-induced thermogenesis (GO:0120162)	1/97	0.7410671529729546	0.7768167034852708	0	0	0.7434848484848485	0.2227956681694442	OGT
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	1/98	0.7446578206510679	0.779695575250863	0	0	0.7357825679475164	0.21693111830469688	SAR1B
regulation of peptidyl-serine phosphorylation (GO:0033135)	1/98	0.7446578206510679	0.779695575250863	0	0	0.7357825679475164	0.21693111830469688	DOCK7
organic anion transport (GO:0015711)	1/99	0.7481988734474628	0.7829593876812827	0	0	0.7282374768089054	0.2112518336916035	SLC4A3
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	1/100	0.7516909944782434	0.7857234107534327	0	0	0.7208448117539027	0.205750699353518	SAR1B
positive regulation of translation (GO:0045727)	1/100	0.7516909944782434	0.7857234107534327	0	0	0.7208448117539027	0.205750699353518	METTL3
cellular response to chemical stress (GO:0062197)	1/101	0.7551348574934003	0.7884307980725326	0	0	0.7136	0.20042092994116964	ZC3H12A
positive regulation of cell cycle process (GO:0090068)	1/101	0.7551348574934003	0.7884307980725326	0	0	0.7136	0.20042092994116964	INO80
protein O-linked glycosylation (GO:0006493)	1/102	0.7585311269665163	0.7892997135251579	0	0	0.7064986498649864	0.1952560516979096	OGT
regulation of cell death (GO:0010941)	1/102	0.7585311269665163	0.7892997135251579	0	0	0.7064986498649864	0.1952560516979096	ZC3H12A
calcium-mediated signaling (GO:0019722)	1/102	0.7585311269665163	0.7892997135251579	0	0	0.7064986498649864	0.1952560516979096	CCR7
